lord|ana|lord gloss|English nobleman or aristocrat
lord|ana|lord qualifier|British aristocrat
lord|ana|lord gloss|British title
lord|ana|lord
lord it over|mat|behave as if one is in control of; to make a display of having an advantage over or superiority to.
lord over|mat|; to act as a lord or boss in relation to .
loricate|mat|cover with some protecting substance
lorry|ana|motor vehicle for transport#Verb; a truck
lose|mat|cause  to cease to be in one's possession or capability due to unfortunate or unknown circumstances
lose|mpam|loose
lose count|mat|forget the number of times that something has happened
lose face|mat|lose the respect of others; to be humiliated or experience public disgrace.
lose ground|mat|suffer loss or disadvantage; to experience a setback.
lose heart|mat|despair; to experience reduced morale.
lose it|mat|become explosively angry; to lose one's temper.
lose one's balance|mat|become unsteady
lose one's bearings|mat|become disoriented
lose one's bottle|mat|lose courage and determination.
lose one's cool|mat|become upset or disconcerted; to lose one's temper.
lose one's head|mat|be killed
lose one's life|mat|die
lose one's lunch|mat|vomit
lose one's mind|mat|become frustrated
lose one's rag|mat|become angry.
lose one's shirt|mat|lose all of one's money; to go broke; to undergo financial ruin or disaster.
lose one's shit|mat|lose one's temper.
lose one's temper|mat|become angry or annoyed.
lose one's tongue|mat|find oneself unable to speak; to be able to come up with nothing to say.
lose one's touch|mat|lose one's special mastery of or knack for a particular skill or activity.
lose one's virginity|mat|have sexual intercourse for the first time.
lose one's way|mat|get lost; to become lost.
lose oneself|mat|lose one's way; to become lost.
lose out|mat|be at a disadvantage.
lose sight of|mat|be no longer able to see.
lose sleep|mat|worry.
lose the bell|mat|be defeated in a contest.
lose the dressing room|mat|Of a team#Noun|team manager: to lose the respect#Noun and trust
lose the fang|mat|Of a pump: to dry up; to yield no water.
lose the number of one's mess|mat|die
lose the run of oneself|mat|get carried away; lose one's self-control; exceed one's limits or limitations
lose time|mat|go slow and not keep accurate time.
lose touch|mat|fall out of contact with
lose track|mat|forget one's train of thought or temporarily misplace an item or its place in a sequence.
lose weight|mat|become less heavy or obese.
lot|ana|large quantity or number; a great deal.
lot|ana|tear
lot|ana|destiny
lot|ana|share
lot|ana|jump
lot|ana|flight
lot|ana|unit of weight: 1 lot = 3 mısqal = 12.797 g  http://en.wikipedia.org/wiki/Obsolete_Tatar_units_of_measurement
lote|mat|lurk; lie hidden
lote|ana|burbot
lote|ana|fight
lote|ana|quantity of things or persons
lote|ana|lot
lote|ana|lot
lotion|ana|low- to medium-viscosity topical preparation intended for application to unbroken skin.
louche|mpam|Of questionable taste or morality; decadent.
louche|mpam|cross-eyed
louden|mat|become louder.
loue|ana|type of light temporary shelter consisting of a triangular piece of canvas
louk|mat|weed; pull up weeds.
louk|ana|field
loun|mat|beat; thrash.
lounder|mat|beat; to deal a heavy blow; to whack
lounge|ana|waiting room in an office
lounge|ana|lounge
lounge|ana|lynx cub.
lour|mat|frown#Verb|frown; to look
louse|ana|small parasitic wingless insect of the order Psocodea.
louse around|mat|slack off; to be lazy or a parasite on others.
louse up|mat|mess up; to confuse; to put into a state of disorder.
lout|ana|troublemaker
love|ana|Strong affection.
love|ana|money
love|ana|she-wolf
love up|mat|demonstrate affection .
lovelify|mat|make lovely.
'low|mat|allow; to acknowledge or admit.
low|mpam|Situated close to
low|mat|allow
low five|ana|gesture of celebration or victory in which two people slap their hands together at waist level
lowball|ana|The position of the ball on an American railroad ball signal that indicated '''Stop'''.
lower one's guard|mat|become less guarded; to allow oneself to become more vulnerable.
lower the boom|mat|use one's superior physical strength.
lowercasify|mat|make lower case.
lowlight|ana|particularly bad or mediocre aspect.
lowp|mat|leap.
lowp|mat|jump
loyalize|mat|make someone loyal to a cause
lozenge|ana|quadrilateral with sides of equal length
lu|ana|life
lu|ana|Third-person singular direct object; him
lu|ana|pussy
lu|ana|him
lu|ana|he/him
lu|ana|''Second-person singular pronoun'': you
lu|ana|the
lu|ana|it
lu|ana|the
lu|ana|bone
lu|ana|big vase used to contain water
lu|ana|fox
lube|ana|lubricant
lube up|mat|cover or coat in lubricant.
lubricate|mat|make slippery or smooth  by applying a lubricant.
luck|ana|Something that happens to someone by chance
luck in|mat|experience good luck; to be fortunate or lucky.
luck into|mat|find by chance
luck out|mat|experience great luck; to be extremely fortunate or lucky.
lucubrate|mat|work diligently by artificial light; to study at night.
lue|mat|sift using a sieve
lue|ana|flame
luff|ana|The vertical edge of a sail that is closest to the direction of the wind.
luff up|mat|turn towards the wind so that the sails flap
lug|ana|The act of hauling or dragging.
lug|ana|air
lug|ana|trough
lug|ana|lug
lug|ana|number
lug|ana|lye
luge|ana|racing sled for one or two people that is ridden with the rider or riders lying on their back.
luge|ana|qualifier|the sport of luge
luge|ana|luge
lugubriate|mat|render
lul|mat|believe
lull|ana|period of rest or soothing.
lullaby|ana|cradlesong
lumber|ana|wood intended as a building material.
lumberjack|ana|person whose work is to fell trees.
lumenize|mat|undergo lumenization
luminate|mat|illuminate.
lumine|mat|illumine.
lumine|ana|light
luminesce|mat|give off light
lump|ana|Something that protrudes
lump|ana|scoundrel
lump|ana|ne'er-do-well
lump it|mat|endure
lump together|mat|put different items or groups together and regard or treat them as one single group.
lumpen|mpam|Of or relating to social outcasts.
lumpen|ana|underclass
lumpen|ana|military service
lunatize|mat|turn someone into a lunatic
lunch|ana|light meal usually eaten around midday
lunch|ana|lunch
lunch|ana|lunch
lunch|ana|lunch
lunch|ana|lunch
luncheon|ana|formal meal served in the middle of the day.
lunge|ana|sudden forward movement
lunt|ana|slow-burning match or torch.
lurch|ana|sudden or unsteady movement.
lure|ana|something that tempts or attracts
lurk|mat|remain concealed in order to ambush.
lurry|mat|lug or pull about.
lurve|ana|love.
lush|mpam|lax.
lush|ana|male dog
lush-roll|mat|steal from a drunk who is unconscious.
lushen|mat|make or become lush or luscious
lusk|mpam|lazy or slothful
lusk|ana|pod
lusk|ana|sneaky acts; covert operations
lust|ana|feeling of strong desire
lust|ana|lust
lust|ana|pleasure
lust after|mat|have strong sexual feelings or desires for someone with whom the individual is not in a relationship with.
luster|ana|shine.
luster|ana|chandelier
lustrate|mat|make clear or pure by means of a propitiatory offering; to purify.
lustre|ana|lustrum gloss|period of five years
lustre|ana|lustrum; period of five years
lustre|ana|luster
lustre|ana|chandelier
lustre|ana|lustre
lute|ana|fretted stringed instrument of European origin
luteinize|mat|promote the development of the corpus luteum
lux|ana|In the International System of Units
lux|ana|lux gloss|unit of illuminance or illumination
lux|ana|light
lux|ana|lux gloss|the derived unit of illuminance
lux|ana|lux
luxate|mat|dislocate.
luxuriate|mat|enjoy luxury.
LV|ana|The ISO 3166-1 two-letter  code for Latvia.
LV|ana|placename
lye|ana|An alkaline liquid made by leaching ashes .
lymphadenectomize|mat|perform
lymphodeplete|mat|cause lymphodepletion.
lynch|mat|execute  without a proper legal trial or procedure
lyophilize|mat|freeze-dry
lyricize|mat|make lyrical; to treat in a poetically sentimental or emotional manner.
lyse|mat|burst or cut a cell or cell structure; to induce lysis.
lyse|mat|shine
lyse|mpam|lysis
lysogenize|mat|cause lysogenization of.
m|mpam|The thirteenth letter of the Appendix:Latin script.
m|solo-ana|in
m|solo-ana|I
m|ana|See under M
m|solo-ana|I
m|tovona|Representing the phoneme /m/. Preceded by l and followed by n.
m|tovona|Used in SMS for ''me''
m|tovona|n-g|Marks a verb's object
m|solo-ana|w/
maa|ana|bleating sound
maa|ana|earth
maa|ana|earth
maa|ana|five
maa|ana|water
maa|ana|earth
maa|ana|earth
ma'am|ana|.
mab|ana|slattern.
mab|ana|son
mab|ana|son
mab|ana|boy
mabble|mat|wrap up.
macadam|ana|The surface of a road consisting of layers of crushed stone .
macadam|ana|macadam
macadamize|mat|cover
macarize|mat|congratulate or laud; to pronounce blessed or happy.
macdink|mat|repeatedly tweak the format and text of a document or other file to little practical effect
mace|ana|heavy fighting club.<!-- examples of which are known from having a wooden
mace|ana|cat
mace|ana|woman
macerate|mat|soften  or separate it into pieces by soak.
MacGyver|mat|assemble or repair something by ingenious improvisation
machete|ana|sword-like tool used for cutting large plants with a chopping motion
machete|ana|machete
machete|ana|machete
machete|ana|machete
machete|ana|machete
machete|ana|machete
machete|ana|machete
machicolate|mat|furnish with machicolations.
machinate|mat|devise a plot or secret plan; to conspire.
machine|ana|device that directs and controls energy
machine|ana|machine gloss|mechanical or electrical device
machine|ana|#English|machine
machine wash|mat|wash  in a washing machine.
machine-gun|mat|fire a machine gun
machine-translate|mat|translate using machine translation.
mack|ana|An individual skilled in the art of seduction using verbal skills.
mack|ana|gas station
macramé|ana|form of decorative textile made by knotting and weaving.
macramé|ana|macramé
macrocode|ana|codes.
macroencapsulate|mat|form a macroencapsulation
macromanage|mat|manage using macro-management.
mactate|mat|kill in sacrifice.
maculate|mat|spot; to stain; to blur.
macule|ana|spot.
macule|ana|stain
mad|mpam|insane.
mad|mpam|good
mad|mpam|food
mad|mpam|good
madam|ana|madam
madden|mat|make angry.
maddle|mat|be or become crazy; rave; be confused in mind; be delirious; lose one's way; be dotingly fond of.
madefy|mat|make wet or moist.
maderize|mat|oxidize
maffick|mat|celebrate in a boisterous manner.
maffle|mat|stammer.
maft|mat|drift
mag|ana|magazine
mag|mat|may
mag|ana|rabbit
mag|ana|magician; wizard
mag|ana|rest
mag|ana|seed
mag|ana|stomach
mag|ana|stomach
mag|ana|wizard
mag|ana|magus
mag|ana|fry
magic|ana|The application of rituals or actions
magic up|mat|create something or cause something to come forth
magnetify|mat|magnetize.
magnetize|mat|make magnetic.
magnificate|mat|magnify or extol.
magnoperate|mat|work on one's ''magnum opus''.
magpie|ana|One of several kinds of bird in the family Corvidae
mahoganize|mat|paint or treat wood to give it the appearance of mahogany.
mahout|ana|An elephant driver and keeper.
mahout|ana|mahout
mai tu liao|mat|do not hesitate; take action immediately.
mail|ana|millet
mail|ana|email
mail|ana|maul
mail|ana|email
mail|ana|apple
mail|ana|email
mail bomb|ana|An explosive device sent through the post; a letter bomb or parcel bomb.
mail merge|ana|software product that uses a file  of names and addresses
mail-order|mat|buy or sell goods to be delivered by mail
mailgram|ana|telegraphic message transmitted electronically from the sender to a post office and then printed and delivered to the recipient via physical post.
mailshot|ana|bulk advertising sent through the post/mail
maim|mat|wound seriously; to cause permanent loss of function of a limb or part of the body.
main|mpam|Of chief#Adjective|chief or leading#Adjective|leading importance; prime#Adjective
main|solo-ana|my
main|solo-ana|me
main|ana|hand
main|mat|play
main|ana|woman
main|mat|play
main|ana|hand
main|mpam|slender
mainline|mpam|normal.
mainprise|ana|writ directed to the sheriff
mainstream|mpam|Used or accepted broadly rather than by small portions of a population or market.
mainstream|ana|mainstream
mainstreamize|mat|bring into the mainstream; to adopt generally.
maister|mat|master; to gain control over.
majestify|mat|become majestic.
major|ana|military rank between captain and lieutenant colonel.
major|mpam|larger
major|ana|major lb|cs|military
major|ana|major gloss|rank
major|ana|major
major|ana|farm
major|mpam|bigger
major|ana|major gloss|military rank
major|ana|major<ref name=namnbok>R:Utrikes namnbok</ref>
major in|mat|take ''.
majorate|mat|augment; to increase.
majorize|mat|subject to majorization.
mak|ana|.
mak|ana|tame gloss|domesticated
mak|ana|mother
mak|ana|McDonald's restaurant
mak|mat|make
mak|ana|poppy
mak|ana|poppy
mak|ana|state of leisure; almost exclusively used in the expression:
mak|ana|fruit; nut
make|mat|create.
make|ana|death
make a better door than a window|mat|obstruct someone's view
make a big thing out of|mat|call#Verb|call attention to or publicize; to make a fuss
make a book|mat|lay bets  against the success of every horse
make a break for it|mat|attempt to escape; to flee; to run away.
make a career of|mat|do something habitually
make a clean break|mat|initiate a complete termination of a relationship
make a clean breast|mat|be honest about something; to confess; often used with ''of''.
make a decision|mat|decide.
make a difference|mat|carry out an action
make a face|mat|make a facial expression
make a fist of|mat|do  reasonably successfully.
make a fool of|mat|cause  to seem foolish.
make a go of|mat|succeed in ; especially
make a hash of|mat|do badly
make a killing|mat|win or earn a large amount of money.
make a leg|mat|make a deep bow with the right leg drawn back.
make a light|mat|When driving
make a lip|mat|pout in sullenness or contempt.
make a living|mat|earn enough income to support oneself and
make a long arm|mat|help oneself liberally to food at table.
make a meal of|mat|spend more time and energy on some task than it warrants; to make something overly complicated; to make a big thing out of.
make a mistake|mat|err
make a monkey out of|mat|cause a person
make a mountain out of a molehill|mat|treat
make a move|mat|take action.
make a muscle|mat|flex the biceps muscles in the upper arm as a show of muscular strength or development
make a name for oneself|mat|gain fame
make a night of it|mat|continue a pleasurable social activity for the whole evening or night.
make a noise in the world|mat|attract great notoriety.
make a nuisance of oneself|mat|behave in an irritating way.
make a pass at|mat|unambiguously indicate interest in sexual activity to someone the speaker has not previously been sexually involved with.
make a pig of oneself|mat|eat to excess; to overeat; to gorge.
make a pig's ear of|mat|do badly; to make a mess of.
make a pile|mat|make a lot of money.
make a point|mat|argue or promote an idea.
make a run for it|mat|attempt to escape; to flee; to run away.
make a scene|mat|bring unnecessary attention to oneself
make a show of oneself|mat|embarrass oneself or others in public.
make a silk purse of a sow's ear|mat|produce something refined
make a spectacle of oneself|mat|embarrass oneself or others in public.
make a splash|mat|do something that attracts attention.
make a stick for one's own back|mat|take a decision that will have personally adverse consequences.
make a stink|mat|complain; to demand attention or remedy for a problem.
make a virtue of necessity|mat|make the best of a difficult situation; to recast or portray an action or situation in which one has no alternatives as an action or situation which was deliberately chosen on its merits.
make after|mat|chase.
make against|mat|contradict; to defeat; to refute; to work against.
make all the difference|mat|be a crucial or decide one).
make amends|mat|repair a relationship; to resolve an argument or fight; to make reparations or redress.
make an appearance|mat|turn up to an event for a brief moment.
make an ass of|mat|cause  to seem foolish.
make an effort|mat|try; to work towards a goal.
make an errand|mat|invent a pretext for going somewhere.
make an example of|mat|punish someone so as to give a warning to others.
make an exhibition of oneself|mat|embarrass oneself or others in public by behaving foolishly.
make an honest woman|mat|marry
make an offer|mat|bid or propose; to initiate a proposal.
make away|mat|depart
make away with|mat|steal; to escape with ill-gotten gains.
make baby Jesus cry|mat|provoke a negative reaction due to being offensive
make beautiful music together|mat|have a great romantic relationship with each other.
make believe|mat|pretend or imagine.
make biscuits|mat|Of a cat: to knead with the front paws.
make bold|mat|take the liberty; to make free.
make book|mat|gamble
make bricks without straw|mat|accomplish a task without the proper materials or under unreasonable conditions; to do the impossible.
make common cause|mat|cooperate
make conversation|mat|talk with someone out of courtesy
make default|mat|fail to appear or answer.
make do|mat|survive
make do and mend|mat|follow a philosophy
make ends meet|mat|have enough money to cover expenses; to get by financially; to get through the pay period .
make eyes|mat|flirt with  by making obvious glances.
make fair weather|mat|conciliate; to flatter.
make fast|mat|tie reliably.
make fish of one and flesh of another|mat|make distinctions unfairly; to show undue partiality to one side.
make for|mat|set out to go ; to move towards.
make foul water|mat|sail in such shallow water that the ship's keel stirs the mud at the bottom.
make free of|mat|use something that belongs to another person
make free with|mat|take advantage of
make friendly|mat|act in a friendly or conciliatory way.
make friends|mat|form friendships with others.
make fun of|mat|tease
make game of|mat|ridicule; to jest
make good|mat|achieve substantial success in life
make good on|mat|fulfill or honour .
make good time|mat|proceed at a good pace.
make ground|mat|gain ground; make progress.
make haste|mat|hurry or hasten.
make haste slowly|mat|An oxymoron meaning to do things in a deliberate manner to reduce mistakes.
make hay|mat|cut grass to turn into hay for animal feed.
make hay while the sun shines|mat|make hay during favourable  weather.
make head against|mat|attack
make head or tail of|mat|understand even minimally.
make headway|mat|progress; to move forward.
make heavy going of|mat|make heavy weather of
make heavy weather|mat|make progress only with difficulty.
make heavy weather of|mat|overcomplicate things
make history|mat|do something that will be widely remembered for a long time.
make into|mat|cause ; to change or transform.
make it count|mat|make something have as useful and positive an effect as possible.
make it one's business|mat|undertake to accomplish something or see it done.
make it rain|mat|bring prosperity or work to an enterprise by selling
make it snappy|mat|do something quickly; to be quick about something.
make it up as one goes along|mat|improvise continuously.
make it up to|mat|pay back; to return someone a previous good deed.
make known|mat|announce  generally.
make light of|mat|regard without due seriousness; to joke about or disregard inappropriately.
make light work of|mat|manage something without difficulty.
make like|mat|behave as though.
make like a banana and split|mat|leave
make like a tree and leave|mat|leave
make little of|mat|belittle.
make matters worse|mat|worsen an already difficult situation or unfavourable set of circumstances
make meat|mat|cure meat in the open air.
make merry|mat|enjoy oneself in a jolly and festive manner.
make mileage out of|mat|take advantage of
make mincemeat out of|mat|defeat one's opponent easily and completely during a fight
make moan|mat|lament
make mouths|mat|make faces .
make much|mat|emphasize
make muffins|mat|Of a cat: to knead with the front paws.
make news|mat|be published in the news media.
make nice|mat|be friendly or conciliatory towards another
make no bones about|mat|say
make no odds|mat|make no significant difference; to be all the same.
make noises|mat|talk or drop hints on a topic.
make nothing of|mat|make no difficulty of; to consider as trifling or unimportant.
make of|mat|form an opinion about .
make off|mat|exit or depart; to run away.
make off with|mat|steal  and flee.
make old bones|mat|live to an old age.
make one's bed|mat|make the bed in which one has slept.
make one's bed and lie in it|mat|create a difficult situation whose unpleasant consequences one must now endure.
make one's bones|mat|commit a murder in order to be respected in a criminal gang.
make one's bow|mat|bow .
make one's hand|mat|gain advantage or profit.
make one's manners|mat|greet a person with a respectful bow or curtsey.
make one's mark|mat|make
make one's presence felt|mat|be self-evidently visible
make one's toilet|mat|get dressed.
make one's way|mat|move forward
make oneself at home|mat|make oneself comfortable as if one were in one's own home.
make oneself scarce|mat|leave or stay away from a place
make or break|mat|be a crucial factor in determining the success of something.
make out like a bandit|mat|profit greatly; to get an excessively good deal
make out of|mat|construct from; to create .
make over|mat|renovate or to convert to a different use
make peace|mat|end hostilities; to reach a peace agreement.
make pigs and whistles of something|mat|ruin something; to make a severe mess of something.
make quick work of|mat|accomplish a specified task easily and quickly.
make right|mat|right
make room|mat|rearrange or organize existing people
make sail|mat|extend an additional quantity of sail .
make sense|mat|be sensible
make shift|mat|contrive; to invent a way of surmounting a difficulty.
make ship|mat|embark in a ship or other vessel.
make shit of|mat|ruin or destroy.
make short work of|mat|make  quicker or easier.
make someone's acquaintance|mat|meet someone; to be introduced.
make someone's blood boil|mat|cause a person to feel angry or very annoyed
make someone's blood run cold|mat|cause a person to feel fear
make someone's day|mat|make someone happy
make someone's ears sad|mat|displease the ears of someone; to cause someone to hear music or sounds that are not to their liking.
make someone's jaw drop|mat|cause someone to be very surprised or alarmed.
make someone's skin crawl|mat|frighten or disgust.
make someone's teeth itch|mat|bother or unsettle a person; to put someone on edge.
make something of|mat|transform  into something worthwhile.
make something of oneself|mat|become successful on one's own initiative.
make strange|mat|behave in a shy
make sure|mat|ensure; to take care that something happens.
make terms|mat|reach a state of agreement or compromise; come to terms.
make the angels blush|mat|cause great embarrassment.
make the bed|mat|arrange the sheets
make the best of a bad bargain|mat|do as well as one can when faced with difficult circumstances.
make the best of one's way|mat|go by the best possible route.
make the cheese more binding|mat|clinch a deal or agreement.
make the cut|mat|succeed at something or meet a requirement; to be chosen out of a field of candidates or possibilities.
make the first move|mat|initiate something
make the grade|mat|prove satisfactory; to be successful or worthy of merit.
make the most of|mat|realise the maximal value
make the passes|mat|perform a hypnotic technique involving running the hands over the head and body of the subject.
make the perfect the enemy of the good|mat|reject or bar improvement because it is incomplete.
make the riffle|mat|succeed; to overcome obstacles.
make the road shorter|mat|get going; to make a start on one's journey.
make the rounds|mat|circulate from one place to another.
make the weather|mat|be extraordinarily effective
make the welkin ring|mat|make a loud noise.
make the world go around|mat|play an essential role in causing the things in life to work as they should; to underlie the fulfillment of the needs of human existence.
make tick|mat|cause someone or something to operate the way it does.
make time|mat|reserve a period of time to do something.
make tracks|mat|leave or depart
make tracks for|mat|head for
make up|mat|constitute; to compose
make up one's mind|mat|decide; to reach a conclusion.
make up the numbers|mat|provide sufficient people to make an event worthwhile.
make use|mat|use
make water|mat|urinate.
make way|mat|make progress.
make whole|mat|restore  to a sound
make whoopee|mat|enjoy oneself in a boisterous manner.
makee|mpam|sweet
maladapt|mat|adapt badly; to exhibit maladaptation.
maladminister|mat|administer wrongly or badly.
malagruze|mat|cause havoc to; to disarrange
malahack|mat|cut up awkwardly.
malaprop|mpam|Characterized by the use of malapropisms.
malax|mat|malaxate.
malaxate|mat|soften
Malayanize|mat|make Malayan.
Malayize|mat|make Malay; to give Malay traits to.
Malaysianize|mat|make or become Malaysian.
malcontent|mpam|dissatisfied with current conditions; disaffected
malcontent|mpam|dissatisfied
malcontent|mpam|unhappy
malcontent|ana|malcontent
maldigest|mat|digest poorly or in a less than perfect way.
maledict|mpam|accursed
maleficiate|mat|bewitch; to harm.
malemploy|mat|hire  for which the person is overqualified or overeducated.
malfunction|ana|faulty functioning
malign|mpam|evil or malignant in disposition
malignify|mat|make malign or malignant.
malinger|mat|feign illness
malinvest|mat|invest incorrectly or unwisely
malky|mat|physically assault.
mall|ana|goods
mall|ana|haste
mall|ana|hammer
mall|ana|shopping mall
mall|mpam|slow
mall|ana|mall gloss|shopping centre
mall|ana|template
malleableize|mat|make malleable.
malleate|mpam|Possessing or resembling a malleus
mallet|ana|type of hammer with a larger-than-usual head made of wood
malloc|ana|subroutine in the C programming language's standard library for performing dynamic memory allocation.
malnourish|mat|feed insufficiently
malocclude|mat|Of tooth.
malposition|ana|An abnormal position of an organ or other part of the body.
malt|ana|malt beer
malt|mat|grind
malt|ana|malt
malt|ana|malt
maltreat|mat|treat badly
malveuille|mat|disrespect. To wish ill on someone.
mamaguy|mat|dupe or deceive.
mambo|ana|voodoo priestess
mambo|ana|mambo gloss|dance
mambo|ana|person who still lives with mum and dad
mammalianise|mat|convert to a mammalian form
mammer|mat|hesitate.
mammock|ana|shapeless piece; a fragment.
mammonize|mat|render mammonic
man|ana|An adult male human.
man|ana|moon
man|ana|mulberry
man|ana|I
man|ana|water
man|ana|bird
man|ana|bird
man|ana|manly; masculine
man|ana|mane
man|solo-ana|hand
man|solo-ana|foot
man|solo-ana|hand
man|solo-ana|one
man|ana|slaves
man|solo-ana|hand
man|mat|stay
man|solo-ana|hand
man|mat|me;
man|solo-ana|hand
man|ana|you
man|ana|hand
man|solo-ana|hand
man|ana|hand
man|tamb|although; even if; even though
man|ana|bird
man|ana|hand
man|ana|ten thousand; myriad
man|ana|place
man|solo-ana|I
man down|mat|lose courage or cause to lose courage.
man the fort|mat|take care of a place or situation in another's absence.
man-mark|mat|mark|id=sports an opposition player closely.
man-rate|mat|certify as safe for a human crew to operate.
mana screw|ana|The condition of having an insufficient supply of  mana.
mana shuffle|ana|The act of stacking one's deck to ensure even distribution of land cards.
mana weave|ana|The act of stacking one's deck to ensure even distribution of land cards.
manacle|ana|shackle#Noun|shackle for the wrist
manage|mat|direct or be in charge of.
managerialize|mat|run things according to managerial techniques.
mancipate|mat|enslave
mand|ana|verbal operant in which the response is reinforced by a characteristic consequence and is therefore under the functional control of relevant conditions of deprivation or aversive stimulation.
mand|ana|man
mand|ana|basket
mandamus|ana|common law prerogative writ that compels a court or government officer to perform mandatory or purely ministerial duties correctly.
Mandarinize|mat|make something or someone Mandarin.
mandate|ana|An official or authoritative command; an order or injunction; a commission; a judicial precept.
mander|ana|.
mander|mat|command
mander|mat|send
mandibulate|mpam|Provided with mandibles adapted for biting
manducate|mat|chew; to masticate
manège|ana|The art of training and ride.
manège|ana|The art of training and riding horses.
manet|mat|Used in stage directions; literally
manet|ana|jellyfish
maneuver|ana|movement
mang|mat|animal young
mang|mat|be able to; can
mang|mat|among; amidst
mang|mat|loon
mang|mat|uncle
mang|mat|carry
mang|mpam|brave; bold.
mangle|mat|change
mangle|ana|mangrove
mangle|mat|lack
mangle|ana|mangrove
mango|ana|tropical Asian fruit tree
mango|ana|mango gloss|fruit
mango|ana|mango
mango|ana|mango
mango|ana|mango
mango|ana|handle
mango|ana|idiot.
mango|ana|mango
mango|ana|dealer
mango|ana|tree of the genus ''Mangifera'' with aromatic
mango|ana|handle gloss|part of an object which is held in the hand
mango|ana|mango
mangonize|mat|refurbish or make to appear more attractive.
manhandle|mat|move something heavy by force of men
manicure|ana|cosmetic treatment for the fingernails.
manicure|ana|manicure gloss|cosmetic treatment for the fingernails
manicure|ana|manicure
manifest|mpam|evident; distinctly perceived.
manifest|mpam|manifest
manifest|ana|manifesto
manifest|ana|manifesto
manifest|mpam|manifest
manifest|ana|manifesto
manifest|mat|manifest
manifesto|ana|public declaration of principles
manifesto|ana|manifest
manifesto|mpam|manifest
manifesto|tamb|manifestly
manifesto|ana|manifest
manifold|ana|copy made by the manifold writing process.
manipulate|mat|move
mank|mat|mutilate.
mank|mpam|lame
mannerize|mat|perform or produce according to a certain manner or style.
mannosylate|mat|glycosylate with a mannosyl derivative
manoeuvre|ana|.
manœuvre|ana|move
manoeuvre the apostles|mat|rob Peter to pay Paul; that is
manscape|ana|view of a group of people.
manse|mat|excommunicate; curse.
mansplain|mat|explain
manspread|mat|splay one's legs open whilst sitting
manswear|mat|swear falsely; perjure oneself.
mantel|ana|The shelf above a fireplace which may be also a structural support for the masonry of the chimney.
mantel|ana|tablecloth
mantel|ana|cape
mantel|ana|coat
mantel|ana|coat
mantel|ana|tablecloth
mantel|ana|mantle
mantle|ana|piece of clothing somewhat like an open robe or cloak
manualize|mat|make manual
manufacture|ana|The action or process of makes systematically or on a large scale.
manufacture|ana|factory
manumise|mat|manumit
manumit|mat|release from slavery
manure|mat|cultivate by manual labor; to till; hence
manuscribe|mat|write by hand.
manwhore|ana|man who has sex with clients for money; a male prostitute.
Maorify|mat|make Maori.
map|ana|visual representation of an area
map|ana|son
map|ana|folder
map out|mat|create a map of an area.
maquette|ana|preliminary model or sketch used in preparation for making a sculpture.
maquette|ana|model
mar|mat|spoil; to ruin; to scathe; to damage.
mar|ana|sea
mar|ana|sea
mar|ana|sea
mar|ana|sea
mar|ana|sea
mar|mat|bite
mar|ana|horse
mar|ana|sea
mar|ana|because
mar|ana|(''form of'' '''mare
mar|ana|sea
mar|ana|snake
mar|ana|go
mar|ana|pool
mar|ana|sea
mar|ana|sea
mar|tamb|sea
mar|mat|pass
mar|tamb|sea
mar|tamb|March;
mar|tamb|sea
mar|ana|snake
marathon|ana|42.195 kilometre  road race.
marathon|ana|marathon
maraud|mat|move about in roving fashion looking for plunder.
marble|ana|rock of crystalline limestone.
marbleize|mat|make  look like marble; to marble.
marcel|ana|hairstyle characterized by deep waves made by a curling iron.
march|ana|formal
march|ana|horse
march to the beat of a different drum|mat|do things in one's own way regardless of societal norms and conventional expectations.
marconigraph|ana|wireless telegraph
marcot|ana|branch formed by marcottage
mard|mat|cosset
Margaryize|mat|impregnate  with a preservative solution of copper sulphate.
margin|ana|The edge of the paper
marginalize|mat|relegate
marginate|mpam|With a well marked edge or margin.
marinade|ana|seasoned
marinade|ana|Marinade
marinate|mat|allow a sauce or flavoring mixture to absorb into something; to steep or soak something in a marinade to flavor or prepare it for cooking.
marinize|mat|adapt for marine environments
marionette|ana|puppet
marionette|ana|marionette
mark|ana|''Boundary
mark|ana|market
mark|ana|field
mark|ana|mark
mark|ana|forest
mark|ana|mark gloss|currency
mark|ana|sign
mark|ana|ground
mark as|mat|provide sufficient reason to come to a conclusion about something.
mark down|mat|reduce the price of.
mark down as|mat|come to a conclusion about someone or something; to make a note of one's conclusion about someone or something.
mark off|mat|separate by or as with a boundary line.
mark out|mat|set the boundary of an area
mark time|mat|march in place
mark to model|ana|valuation or valuation method that assigns a value to an asset based on a model of its value.
mark up|mat|increase the price of something between its wholesale and retail phase.
marke|ana|chew-stick tree
marker|ana|An object used to mark a location.
marker|ana|marker pen
market|ana|city.
market|ana|market
marketize|mat|convert to management by open-market principles.
marl|ana|mixed earthy substance
marline|ana|light cord or rope used to bind the end of a larger rope
marmalade|ana|citrus|Citrus fruit variant of jam but distinguished by being made slightly bitter by the addition of the peel and by partial caramelisation during manufacture. Most commonly made with Seville orange
marmalize|mat|thrash
Marmite|ana|brand of sticky
marmorealize|mat|commemorate ; to make permanent
marmorize|mat|transform into marble.
maroon|ana|An escaped negro slave of the Caribbean and the Americas or a descendant of escaped slaves.
marquee|ana|large tent with open sides
